period,minute,seconds,matchId,type,swimoff_homeTeamSwimmer_playerId,swimoff_homeTeamSwimmer_teamId,swimoff_awayTeamSwimmer_teamId,swimoff_awayTeamSwimmer_playerId,swimoff_winnerSwimmer_teamId,swimoff_winnerSwimmer_playerId,shot_teamId,shot_type,shot_takenBy_playerId,shot_takenBy_teamId,shot_assistedBy_playerId,shot_isGoal,shot_isFastBreak,shot_isDirectFromFoul,shot_locationX,shot_locationY,shot_targetX,shot_targetY,shot_savedBy_playerId,shot_savedBy_teamId,shot_blockedBy_playerId,shot_blockedBy_teamId,shot_blockedBy_positionId,turnover_teamId,turnover_type,turnover_lostPossesionPlayer_playerId,turnover_lostPossesionPlayer_teamId,turnover_wonPossesionPlayer_playerId,turnover_wonPossesionPlayer_teamId,exclusion_teamId,exclusion_type,exclusion_excludedPlayer_playerId,exclusion_excludedPlayer_teamId,exclusion_fouledPlayer_playerId,exclusion_fouledPlayer_teamId,exclusion_isPenaltyExclusion,exclusion_isDoubleExclusion,exclusion_locationX,exclusion_locationY,timeout_teamId,team_id,swimoff_home,swimoff_away,swimoff_winner,shot_taken_by,shot_assist_by,shot_saved_by,turnover_lost_by,turnover_won_by,exclusion_foul_by,exclusion_drawn_by,shot_blocked_by,home_team_id,away_team_id,game_time_seconds,team_id_last,game_time_seconds_last,timeout_taken
Fourth_Period,3,44,12187,Shot,,,,,,,78.0,Power_Play,439.0,78.0,1029.0,True,False,False,0.798,0.073,0.703,0.432,,,,,,,,,,,,,,,,,,,,,,,78.0, , , ,Viktor Rasovic,Vasilije Martinovic, , , , , , ,78,1193,224,78.0,239.0,
Fourth_Period,3,15,12187,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1193.0,Lost_Ball,25425.0,1193.0,381.0,78.0,,,,,,,,,,,,1193.0, , , , , , ,Dylan Watt,Sava Randjelovic, , , ,78,1193,195,78.0,224.0,
Fourth_Period,2,51,12187,Shot,,,,,,,78.0,Regular_Attack,1422.0,78.0,1029.0,True,False,False,0.467,0.144,0.239,0.955,,,,,,,,,,,,,,,,,,,,,,,78.0, , , ,Nemanja Vico,Vasilije Martinovic, , , , , , ,78,1193,171,1193.0,195.0,
Fourth_Period,2,44,12187,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1193.0,Lost_Ball,5012.0,1193.0,496.0,78.0,,,,,,,,,,,,1193.0, , , , , , ,Ryan Sneddon,Dusan Mandic, , , ,78,1193,164,78.0,171.0,
Fourth_Period,2,35,12187,Shot,,,,,,,78.0,Regular_Attack,1059.0,78.0,496.0,True,True,False,0.507,0.106,0.324,0.673,,,,,,,,,,,,,,,,,,,,,,,78.0, , , ,Petar Jaksic,Dusan Mandic, , , , , , ,78,1193,155,1193.0,164.0,
Fourth_Period,2,15,12187,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1193.0,Lost_Ball,25422.0,1193.0,1260.0,78.0,,,,,,,,,,,,1193.0, , , , , , ,Dean Sneddon,Boris Vapenski, , , ,78,1193,135,78.0,155.0,
Fourth_Period,2,0,12187,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.0,Exclusion,5005.0,1193.0,1422.0,78.0,False,False,0.55,0.104,,78.0, , , , , , , , ,Mangoba Bungane,Nemanja Vico, ,78,1193,120,1193.0,135.0,
Fourth_Period,1,54,12187,Shot,,,,,,,78.0,Regular_Attack,439.0,78.0,1260.0,True,False,False,0.767,0.085,0.76,0.903,,,,,,,,,,,,,,,,,,,,,,,78.0, , , ,Viktor Rasovic,Boris Vapenski, , , , , , ,78,1193,114,78.0,120.0,
Fourth_Period,1,29,12187,Turnover,,,,,,,,,,,,,,,,,,,,,,,,1193.0,Lost_Ball,25430.0,1193.0,1027.0,78.0,,,,,,,,,,,,1193.0, , , , , , ,Brett Sneddon,Vuk Milojevic, , , ,78,1193,89,78.0,114.0,
Fourth_Period,1,13,12187,Turnover,,,,,,,,,,,,,,,,,,,,,,,,78.0,Lost_Ball,1422.0,78.0,,,,,,,,,,,,,,78.0, , , , , , ,Nemanja Vico, , , , ,78,1193,73,1193.0,89.0,
Fourth_Period,0,45,12187,Shot,,,,,,,1193.0,Regular_Attack,25422.0,1193.0,,False,False,False,0.448,0.343,,,,,381.0,78.0,401.0,,,,,,,,,,,,,,,,,,1193.0, , , ,Dean Sneddon, , , , , , ,Sava Randjelovic,78,1193,45,78.0,73.0,
Fourth_Period,0,34,12187,Shot,,,,,,,78.0,Regular_Attack,1422.0,78.0,,False,False,False,0.497,0.112,0.443,0.949,25429.0,1193.0,,,,,,,,,,,,,,,,,,,,,78.0, , , ,Nemanja Vico, ,Matthew Smith, , , , , ,78,1193,34,1193.0,45.0,
Fourth_Period,0,20,12187,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,Exclusion,733.0,78.0,,,False,False,,,,1193.0, , , , , , , , ,Strahinja Rasovic, , ,78,1193,20,78.0,34.0,
Fourth_Period,0,19,12187,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.0,1193.0, , , , , , , , , , , ,78,1193,19,1193.0,20.0,1.0
First_Period,8,0,12188,Swim_Off,18996.0,2660.0,165.0,15268.0,165.0,15268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Roko Pozaric,Ryder Dodd,Ryder Dodd, , , , , , , , ,2660,165,1920,1193.0,19.0,
First_Period,7,33,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,18860.0,165.0,,,,,,,,,,,,,,165.0, , , , , , ,Jack Larsen, , , , ,2660,165,1893,165.0,1920.0,
First_Period,7,8,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,15268.0,165.0,12194.0,2660.0,False,False,0.368,0.092,,2660.0, , , , , , , , ,Ryder Dodd,Bogdan Djerkovic, ,2660,165,1868,165.0,1893.0,
First_Period,6,59,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12194.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Bogdan Djerkovic, , , , ,2660,165,1859,2660.0,1868.0,
First_Period,6,44,12188,Shot,,,,,,,165.0,Regular_Attack,2205.0,165.0,,True,True,False,0.8,0.115,0.38,0.915,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Max Irving, , , , , , , ,2660,165,1844,2660.0,1859.0,
First_Period,6,18,12188,Shot,,,,,,,2660.0,Regular_Attack,12197.0,2660.0,,False,False,False,0.762,0.261,0.842,0.31,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Jeremie Cote, , , , , , , ,2660,165,1818,165.0,1844.0,
First_Period,6,3,12188,Shot,,,,,,,2660.0,Regular_Attack,12202.0,2660.0,,False,False,False,0.688,0.102,0.794,0.631,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Reuel Mark D'Souza, ,Adrian Weinberg, , , , , ,2660,165,1803,2660.0,1818.0,
First_Period,5,43,12188,Shot,,,,,,,2660.0,Regular_Attack,12197.0,2660.0,,False,False,False,0.638,0.192,0.413,0.599,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Jeremie Cote, ,Adrian Weinberg, , , , , ,2660,165,1783,2660.0,1803.0,
First_Period,5,31,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,2392.0,165.0,12194.0,2660.0,False,False,0.524,0.236,,2660.0, , , , , , , , ,Dylan Woodhead,Bogdan Djerkovic, ,2660,165,1771,2660.0,1783.0,
First_Period,5,19,12188,Shot,,,,,,,2660.0,Power_Play,12202.0,2660.0,,False,False,False,0.571,0.182,0.369,0.591,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Reuel Mark D'Souza, ,Adrian Weinberg, , , , , ,2660,165,1759,2660.0,1771.0,
First_Period,5,5,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Offensive_Foul,2205.0,165.0,,,,,,,,,,,,,,165.0, , , , , , ,Max Irving, , , , ,2660,165,1745,2660.0,1759.0,
First_Period,4,34,12188,Shot,,,,,,,2660.0,Regular_Attack,16880.0,2660.0,,False,False,False,0.344,0.181,0.609,0.46,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Leo Hachem, ,Adrian Weinberg, , , , , ,2660,165,1714,165.0,1745.0,
First_Period,4,4,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,18860.0,165.0,12197.0,2660.0,,,,,,,,,,,,165.0, , , , , , ,Jack Larsen,Jeremie Cote, , , ,2660,165,1684,2660.0,1714.0,
First_Period,3,50,12188,Shot,,,,,,,2660.0,Regular_Attack,12199.0,2660.0,,False,False,False,0.516,0.26,0.522,0.494,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Aleksa Gardijan, ,Adrian Weinberg, , , , , ,2660,165,1670,165.0,1684.0,
First_Period,3,31,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12199.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Aleksa Gardijan, , , , ,2660,165,1651,2660.0,1670.0,
First_Period,3,5,12188,Shot,,,,,,,165.0,Regular_Attack,2389.0,165.0,,False,False,False,0.771,0.132,,,,,12202.0,2660.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Marko Vavic, , , , , , ,Reuel Mark D'Souza,2660,165,1625,2660.0,1651.0,
First_Period,2,35,12188,Shot,,,,,,,2660.0,Regular_Attack,12197.0,2660.0,,False,False,False,0.89,0.114,0.764,0.835,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Jeremie Cote, ,Adrian Weinberg, , , , , ,2660,165,1595,165.0,1625.0,
First_Period,2,15,12188,Shot,,,,,,,165.0,Regular_Attack,2205.0,165.0,,False,False,False,0.286,0.167,,,,,12199.0,2660.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Max Irving, , , , , , ,Aleksa Gardijan,2660,165,1575,2660.0,1595.0,
First_Period,1,48,12188,Shot,,,,,,,2660.0,Regular_Attack,12199.0,2660.0,,False,False,False,0.467,0.252,,,,,18860.0,165.0,401.0,,,,,,,,,,,,,,,,,,2660.0, , , ,Aleksa Gardijan, , , , , , ,Jack Larsen,2660,165,1548,165.0,1575.0,
First_Period,1,32,12188,Shot,,,,,,,165.0,Regular_Attack,2203.0,165.0,,False,False,False,0.699,0.198,0.623,0.577,12203.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, ,Brody McKnight, , , , , ,2660,165,1532,2660.0,1548.0,
First_Period,1,8,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12197.0,2660.0,15268.0,165.0,,,,,,,,,,,,2660.0, , , , , , ,Jeremie Cote,Ryder Dodd, , , ,2660,165,1508,165.0,1532.0,
First_Period,0,48,12188,Shot,,,,,,,165.0,Penalty,2203.0,165.0,,True,False,False,0.515,0.205,0.698,0.98,12203.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, ,Brody McKnight, , , , , ,2660,165,1488,2660.0,1508.0,
First_Period,0,48,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Penalty,12194.0,2660.0,18860.0,165.0,False,False,0.655,0.09,,165.0, , , , , , , , ,Bogdan Djerkovic,Jack Larsen, ,2660,165,1488,165.0,1488.0,
First_Period,0,36,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Offensive_Foul,12202.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Reuel Mark D'Souza, , , , ,2660,165,1476,165.0,1488.0,
First_Period,0,33,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Exclusion,12194.0,2660.0,,,False,False,,,,165.0, , , , , , , , ,Bogdan Djerkovic, , ,2660,165,1473,2660.0,1476.0,
First_Period,0,18,12188,Shot,,,,,,,165.0,Power_Play,2392.0,165.0,16660.0,True,False,False,0.307,0.074,0.246,0.83,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Dylan Woodhead,Ben Liechty, , , , , , ,2660,165,1458,165.0,1473.0,
Second_Period,8,0,12188,Swim_Off,18996.0,2660.0,165.0,23855.0,2660.0,18996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Roko Pozaric,Nicolas Saveljic,Roko Pozaric, , , , , , , , ,2660,165,1440,165.0,1458.0,
Second_Period,7,30,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12194.0,2660.0,23855.0,165.0,,,,,,,,,,,,2660.0, , , , , , ,Bogdan Djerkovic,Nicolas Saveljic, , , ,2660,165,1410,2660.0,1440.0,
Second_Period,7,16,12188,Shot,,,,,,,165.0,Penalty,23855.0,165.0,,True,False,False,0.513,0.198,0.22,0.94,12192.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Nicolas Saveljic, ,Milan Radenovic, , , , , ,2660,165,1396,2660.0,1410.0,
Second_Period,7,16,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Exclusion,16880.0,2660.0,12214.0,165.0,False,False,0.485,0.087,,165.0, , , , , , , , ,Leo Hachem,Chase William Dodd, ,2660,165,1396,165.0,1396.0,
Second_Period,6,54,12188,Shot,,,,,,,2660.0,Regular_Attack,18996.0,2660.0,,False,False,False,0.372,0.25,0.359,0.435,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Roko Pozaric, ,Adrian Weinberg, , , , , ,2660,165,1374,165.0,1396.0,
Second_Period,6,41,12188,Shot,,,,,,,2660.0,Regular_Attack,18996.0,2660.0,,False,False,False,0.314,0.23,0.778,0.327,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Roko Pozaric, , , , , , , ,2660,165,1361,2660.0,1374.0,
Second_Period,6,29,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,18860.0,165.0,,,,,,,,,,,,,,165.0, , , , , , ,Jack Larsen, , , , ,2660,165,1349,2660.0,1361.0,
Second_Period,6,2,12188,Shot,,,,,,,2660.0,Regular_Attack,16880.0,2660.0,,False,False,False,0.302,0.169,0.337,0.963,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Leo Hachem, ,Adrian Weinberg, , , , , ,2660,165,1322,165.0,1349.0,
Second_Period,5,39,12188,Shot,,,,,,,165.0,Regular_Attack,2392.0,165.0,,False,False,False,0.525,0.127,,,,,16881.0,2660.0,401.0,,,,,,,,,,,,,,,,,,165.0, , , ,Dylan Woodhead, , , , , , ,David Lapins,2660,165,1299,2660.0,1322.0,
Second_Period,5,20,12188,Shot,,,,,,,2660.0,Regular_Attack,12199.0,2660.0,16880.0,True,False,False,0.63,0.258,0.762,0.534,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Aleksa Gardijan,Leo Hachem, , , , , , ,2660,165,1280,165.0,1299.0,
Second_Period,4,54,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Offensive_Foul,2203.0,165.0,,,,,,,,,,,,,,165.0, , , , , , ,Hannes Daube, , , , ,2660,165,1254,2660.0,1280.0,
Second_Period,4,28,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,25417.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Andrej Gavric, , , , ,2660,165,1228,165.0,1254.0,
Second_Period,4,1,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2389.0,165.0,25419.0,2660.0,,,,,,,,,,,,165.0, , , , , , ,Marko Vavic,Ali Oussadou, , , ,2660,165,1201,2660.0,1228.0,
Second_Period,3,38,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Offensive_Foul,12197.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Jeremie Cote, , , , ,2660,165,1178,165.0,1201.0,
Second_Period,3,27,12188,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,True,False,False,0.674,0.191,0.217,0.935,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, , , , , , , ,2660,165,1167,2660.0,1178.0,
Second_Period,3,5,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Penalty,2392.0,165.0,12194.0,2660.0,False,False,0.552,0.101,,2660.0, , , , , , , , ,Dylan Woodhead,Bogdan Djerkovic, ,2660,165,1145,165.0,1167.0,
Second_Period,3,5,12188,Shot,,,,,,,2660.0,Penalty,25419.0,2660.0,,True,False,False,0.487,0.202,0.265,0.574,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Ali Oussadou, ,Adrian Weinberg, , , , , ,2660,165,1145,2660.0,1145.0,
Second_Period,2,37,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,2205.0,165.0,,,,,,,,,,,,,,165.0, , , , , , ,Max Irving, , , , ,2660,165,1117,2660.0,1145.0,
Second_Period,2,29,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,2205.0,165.0,,,False,False,,,,2660.0, , , , , , , , ,Max Irving, , ,2660,165,1109,165.0,1117.0,
Second_Period,2,11,12188,Shot,,,,,,,2660.0,Power_Play,18996.0,2660.0,,False,False,False,0.22,0.152,0.337,0.588,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Roko Pozaric, ,Adrian Weinberg, , , , , ,2660,165,1091,2660.0,1109.0,
Second_Period,1,49,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Offensive_Foul,2392.0,165.0,,,,,,,,,,,,,,165.0, , , , , , ,Dylan Woodhead, , , , ,2660,165,1069,2660.0,1091.0,
Second_Period,1,22,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12202.0,2660.0,16657.0,165.0,,,,,,,,,,,,2660.0, , , , , , ,Reuel Mark D'Souza,Ryan Ohl, , , ,2660,165,1042,165.0,1069.0,
Second_Period,1,7,12188,Shot,,,,,,,165.0,Regular_Attack,16657.0,165.0,2203.0,True,False,False,0.357,0.209,0.305,0.438,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryan Ohl,Hannes Daube, , , , , , ,2660,165,1027,2660.0,1042.0,
Second_Period,0,44,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,16879.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Nikos Gerakoudis, , , , ,2660,165,1004,165.0,1027.0,
Second_Period,0,35,12188,Shot,,,,,,,165.0,Regular_Attack,2205.0,165.0,2389.0,True,False,False,0.815,0.156,0.777,0.403,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Max Irving,Marko Vavic, , , , , , ,2660,165,995,2660.0,1004.0,
Second_Period,0,18,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,12216.0,165.0,16881.0,2660.0,False,False,0.597,0.08,,2660.0, , , , , , , , ,Jake Ehrhardt,David Lapins, ,2660,165,978,165.0,995.0,
Second_Period,0,4,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12194.0,2660.0,2205.0,165.0,,,,,,,,,,,,2660.0, , , , , , ,Bogdan Djerkovic,Max Irving, , , ,2660,165,964,2660.0,978.0,
Third_Period,8,0,12188,Swim_Off,18996.0,2660.0,165.0,15268.0,2660.0,18996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Roko Pozaric,Ryder Dodd,Roko Pozaric, , , , , , , , ,2660,165,960,2660.0,964.0,
Third_Period,7,34,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,25417.0,2660.0,4895.0,165.0,,,,,,,,,,,,2660.0, , , , , , ,Andrej Gavric,Adrian Weinberg, , , ,2660,165,934,2660.0,960.0,
Third_Period,7,18,12188,Shot,,,,,,,165.0,Regular_Attack,2203.0,165.0,,False,False,False,0.221,0.2,0.722,0.301,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, , , , , , , ,2660,165,918,2660.0,934.0,
Third_Period,7,0,12188,Shot,,,,,,,165.0,Regular_Attack,2203.0,165.0,,False,False,False,0.135,0.067,0.248,0.483,12203.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Hannes Daube, ,Brody McKnight, , , , , ,2660,165,900,165.0,918.0,
Third_Period,6,48,12188,Shot,,,,,,,2660.0,Regular_Attack,16881.0,2660.0,12197.0,True,False,False,0.45,0.133,0.378,0.466,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,David Lapins,Jeremie Cote, , , , , , ,2660,165,888,165.0,900.0,
Third_Period,6,17,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Exclusion,12202.0,2660.0,15268.0,165.0,False,False,0.351,0.107,,165.0, , , , , , , , ,Reuel Mark D'Souza,Ryder Dodd, ,2660,165,857,2660.0,888.0,
Third_Period,6,9,12188,Shot,,,,,,,165.0,Power_Play,18860.0,165.0,15268.0,True,False,False,0.518,0.086,0.466,0.395,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Jack Larsen,Ryder Dodd, , , , , , ,2660,165,849,165.0,857.0,
Third_Period,5,39,12188,Shot,,,,,,,2660.0,Regular_Attack,12197.0,2660.0,,False,False,False,0.704,0.182,0.541,0.651,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Jeremie Cote, ,Adrian Weinberg, , , , , ,2660,165,819,165.0,849.0,
Third_Period,5,24,12188,Shot,,,,,,,2660.0,Regular_Attack,12199.0,2660.0,,False,False,False,0.508,0.32,0.087,0.344,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Aleksa Gardijan, , , , , , , ,2660,165,804,2660.0,819.0,
Third_Period,5,17,12188,Shot,,,,,,,165.0,Regular_Attack,16660.0,165.0,15268.0,True,False,False,0.619,0.13,0.77,0.898,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ben Liechty,Ryder Dodd, , , , , , ,2660,165,797,2660.0,804.0,
Third_Period,5,2,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Offensive_Foul,12194.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Bogdan Djerkovic, , , , ,2660,165,782,165.0,797.0,
Third_Period,4,49,12188,Shot,,,,,,,165.0,Regular_Attack,23855.0,165.0,2205.0,True,False,False,0.726,0.119,0.581,0.438,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Nicolas Saveljic,Max Irving, , , , , , ,2660,165,769,2660.0,782.0,
Third_Period,4,24,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,Exclusion,2205.0,165.0,25417.0,2660.0,False,False,0.315,0.214,,2660.0, , , , , , , , ,Max Irving,Andrej Gavric, ,2660,165,744,165.0,769.0,
Third_Period,4,11,12188,Shot,,,,,,,2660.0,Power_Play,12202.0,2660.0,,False,False,False,0.523,0.272,,,,,2389.0,165.0,401.0,,,,,,,,,,,,,,,,,,2660.0, , , ,Reuel Mark D'Souza, , , , , , ,Marko Vavic,2660,165,731,2660.0,744.0,
Third_Period,3,58,12188,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,True,False,False,0.179,0.125,0.751,0.406,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, , , , , , , ,2660,165,718,2660.0,731.0,
Third_Period,3,29,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12202.0,2660.0,2389.0,165.0,,,,,,,,,,,,2660.0, , , , , , ,Reuel Mark D'Souza,Marko Vavic, , , ,2660,165,689,165.0,718.0,
Third_Period,3,6,12188,Shot,,,,,,,165.0,Regular_Attack,2389.0,165.0,,False,False,False,0.398,0.199,0.643,0.455,12203.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Marko Vavic, ,Brody McKnight, , , , , ,2660,165,666,2660.0,689.0,
Third_Period,2,47,12188,Shot,,,,,,,2660.0,Regular_Attack,12202.0,2660.0,,True,False,False,0.546,0.304,0.822,0.585,4895.0,165.0,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Reuel Mark D'Souza, ,Adrian Weinberg, , , , , ,2660,165,647,165.0,666.0,
Third_Period,2,24,12188,Shot,,,,,,,165.0,Regular_Attack,12214.0,165.0,16660.0,True,False,False,0.495,0.162,0.388,0.477,,,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Chase William Dodd,Ben Liechty, , , , , , ,2660,165,624,2660.0,647.0,
Third_Period,2,4,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12194.0,2660.0,4895.0,165.0,,,,,,,,,,,,2660.0, , , , , , ,Bogdan Djerkovic,Adrian Weinberg, , , ,2660,165,604,165.0,624.0,
Third_Period,1,46,12188,Shot,,,,,,,165.0,Regular_Attack,15268.0,165.0,,False,False,False,0.159,0.108,0.506,0.483,12203.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Ryder Dodd, ,Brody McKnight, , , , , ,2660,165,586,2660.0,604.0,
Third_Period,1,22,12188,Shot,,,,,,,165.0,Regular_Attack,23855.0,165.0,,False,False,False,0.467,0.261,0.707,0.807,12203.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Nicolas Saveljic, ,Brody McKnight, , , , , ,2660,165,562,165.0,586.0,
Third_Period,1,2,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Lost_Ball,12197.0,2660.0,,,,,,,,,,,,,,2660.0, , , , , , ,Jeremie Cote, , , , ,2660,165,542,165.0,562.0,
Third_Period,0,48,12188,Turnover,,,,,,,,,,,,,,,,,,,,,,,,165.0,Lost_Ball,16660.0,165.0,12203.0,2660.0,,,,,,,,,,,,165.0, , , , , , ,Ben Liechty,Brody McKnight, , , ,2660,165,528,2660.0,542.0,
Third_Period,0,38,12188,Shot,,,,,,,2660.0,Regular_Attack,12197.0,2660.0,,False,True,False,0.726,0.151,0.273,0.145,,,,,,,,,,,,,,,,,,,,,,,2660.0, , , ,Jeremie Cote, , , , , , , ,2660,165,518,165.0,528.0,
Third_Period,0,11,12188,Exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Exclusion,12201.0,2660.0,12216.0,165.0,False,False,,,,165.0, , , , , , , , ,Jason David Willem O'Donnell,Jake Ehrhardt, ,2660,165,491,2660.0,518.0,
Third_Period,0,5,12188,Shot,,,,,,,165.0,Power_Play,12216.0,165.0,,False,False,False,0.502,0.144,0.444,0.554,12203.0,2660.0,,,,,,,,,,,,,,,,,,,,,165.0, , , ,Jake Ehrhardt, ,Brody McKnight, , , , , ,2660,165,485,165.0,491.0,
Fourth_Period,8,0,12188,Swim_Off,18996.0,2660.0,165.0,2205.0,2660.0,18996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,Roko Pozaric,Max Irving,Roko Pozaric, , , , , , , , ,2660,165,480,165.0,485.0,
Fourth_Period,7,33,12188,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,2660.0, , , , , , , , , , , ,2660,165,453,2660.0,480.0,1.0
